Gene,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
GARNL3,0.0017618239,0.0016660233,0.0018331341,0.002139249,0.0026212246,0.00184708,0.0014572515,0.0020048786,0.0032444235,0.0022309753,0.0016670913,0.001959707,0.002136483,0.0021434464,0.0019386385,0.0022028524,0.0028629191,0.0017660933,0.0020302793,0.0018521098,0.001450906,0.0022385474,0.001333076,0.0028159183,0.0022762434,0.0019426306,0.0017562251,0.0018985944,0.002448543,0.0018296656,0.0021849175,0.002332214,0.0020508538,0.002542852,0.0023652692,0.0013819893,0.0019862766,0.0020755955,0.00280454,0.0024878467,0.0021353373,0.0026820933,0.0017877084,0.0023870417,0.0017816392,0.0023647258,0.0018080474,0.002686098,0.0026449773,0.0024959124,0.002377978,0.0023664243,0.0017280247,0.0025084568,0.0022986846,0.0018555945,0.0017516502,0.0025581466,0.0019048096,0.0025999856,0.001788707,0.0020566285,0.0022296372,0.0020773944,0.0020165152,0.0026223199,0.0022153729,0.001821752,0.0014767596,0.002093475,0.0018846119,0.001763774,0.0012911665,0.0018521177,0.001941575,0.0018261815,0.0022246598,0.0018388387,0.0021360705,0.0015221133,0.0023644993,0.0016789474,0.001438528,0.0017077575,0.001667837,0.0017547577,0.0025164695,0.0016153242,0.0017543586,0.0020449993,0.0015855537,0.0018510583,0.001549731,0.0022074936,0.0019346437,0.001299142,0.0025072098,0.0014294808,0.0016339084,0.0019745424,0.0019411723,0.0020219097,0.0021234655,0.0016134244,0.0020560194,0.0017597064,0.0018555856,0.0020231628,0.0020543358,0.0010804615,0.0014657781
GATA2,0.0019815601,0.0045970473,0.0001766045,0.0010261852,0.0047617005,0.0010234935,0.0028420752,0.0023341335,0.00095205853,0.0028788366,0.00012792791,0.0016355613,0.0036997579,0.0009821602,0.0014065307,0.001893819,0.00090954505,0.002805625,0.0039778366,0.0024848287,0.0016515016,0.0036183572,8.8815315e-05,0.00287649,0.0018707112,0.0005757414,0.0019631828,0.0023403638,0.00083193555,0.0011525018,0.0017899752,0.0015918517,0.0031856606,0.002182364,0.0013530821,0.00049317686,0.007837469,0.001989972,0.0028402733,0.0016197471,0.0001613867,0.0027356874,0.0011882542,0.0016465525,0.0019158777,0.0028981688,0.0017061244,0.0023578266,0.001621424,0.007972873,0.0015664252,0.001987446,0.0022198134,0.0022933355,0.0017221922,0.001787887,0.001257174,0.002143266,0.0029715435,0.0018047832,0.0021261934,0.0016165219,0.0016323357,0.00092355034,0.0012693284,0.0022530744,0.0038455036,0.0011676208,0.0007521548,0.0013766885,0.002272485,0.00031292017,0.0022434024,0.0010701668,0.0021209016,0.0013218416,0.0016856042,0.006507647,0.0014365993,0.00035156362,0.002065084,0.0017589533,0.00086575956,0.0007963703,0.000981005,0.00096499216,0.002496677,0.0064555206,0.0019726038,0.001606039,0.002298378,0.0012435374,0.0041081556,0.0017460875,0.0012861907,0.0012437212,0.001106023,0.0026519364,0.0021490746,0.0010671023,0.0008069566,0.006368858,0.00094541116,0.00086912565,0.000702649,0.0017507563,0.0025517289,0.0015241633,0.0019790633,0.0014457101,0.0010804215
GATA6,0.0017867836,0.00085019885,0.0015289562,0.0015276953,0.0020952153,0.001964941,0.0031390684,0.00236878,0.003006018,0.0013078591,0.0009620208,0.0018751725,0.0023203068,0.0027469276,0.0015664463,0.001432269,0.00231149,0.0030091677,0.002103168,0.0014639213,0.0013173734,0.0022493175,0.001681664,0.002147914,0.0022801594,0.0017491443,0.0018454934,0.0019690453,0.0018444279,0.003951106,0.0017771021,0.0022845825,0.0019127288,0.0022914405,0.0018576721,0.0021509458,0.0020629473,0.0018729689,0.0025957907,0.0026695735,0.004781327,0.0015118408,0.002357385,0.0019150038,0.0021225277,0.0017397722,0.0015119454,0.0029764918,0.0012219785,0.0022909911,0.0013667908,0.0020443203,0.0009577197,0.0026807515,0.0020778528,0.0022553257,0.0017766326,0.0022890936,0.001766136,0.0018408949,0.0019365344,0.0019250654,0.0015999358,0.0022522195,0.0017831506,0.0025213454,0.0015511317,0.002559498,0.0013391702,0.0014925299,0.000982848,0.0020517637,0.0019518437,0.0016982432,0.0021624002,0.002255929,0.00359539,0.0029235834,0.002374859,0.0009468784,0.0020644923,0.0017238108,0.0020066542,0.0009000754,0.0018371206,0.0034263458,0.0017725928,0.0012267015,0.0026263727,0.005039948,0.0014573833,0.0018977458,0.0021993201,0.0029296468,0.0018343413,0.0013422518,0.0017913013,0.0014979163,0.0014082375,0.0020226422,0.0011970053,0.001490677,0.0019557492,0.002240545,0.0022568414,0.0009362125,0.0018155116,0.0020289104,0.0016453455,0.0019803578,0.0016637873
GBF1,0.002613331,0.0020719592,0.002485763,0.0017878701,0.0022905795,0.0023329456,0.0023451564,0.0021463444,0.0022168583,0.0025749824,0.0022279026,0.0026122218,0.002375284,0.0024399378,0.002529029,0.0019117548,0.0023015258,0.0023273588,0.0023344746,0.0028231011,0.0027608434,0.0026550086,0.0016760492,0.0026649148,0.0022356862,0.002238144,0.0018846142,0.0019930492,0.0016734314,0.0021872043,0.0019208449,0.0017360026,0.001988925,0.0021092691,0.0023349687,0.0019280246,0.0021788122,0.0017895334,0.0027636697,0.0026629888,0.002384369,0.0026563206,0.0023030145,0.0030170442,0.0029154536,0.0023137904,0.0025604882,0.0023955624,0.0023735177,0.0019908114,0.0020973322,0.0026417868,0.002707271,0.0019119774,0.0027052166,0.0025883713,0.0023185022,0.002465344,0.001975398,0.0024639312,0.002631781,0.0026618312,0.0024229821,0.0017757341,0.0020116963,0.0022105183,0.0023419603,0.0016008003,0.0017124312,0.0027292303,0.0019901965,0.0021277273,0.0019379386,0.001534876,0.0020181835,0.0018388113,0.0017950954,0.002375241,0.0013572256,0.0017057112,0.0015189527,0.002423775,0.0013678496,0.0009858229,0.0017591869,0.0013693376,0.0017077297,0.0015199714,0.0012881734,0.0013718733,0.001345511,0.0015349594,0.0013245901,0.0013656834,0.0012502705,0.001111174,0.0012219383,0.001600405,0.0013533559,0.0013674245,0.001137027,0.0015415124,0.0011172383,0.0011178948,0.0015468891,0.0011888755,0.0012886268,0.0014688985,0.0014114233,0.0015748914,0.0016055966
GCNT1,0.0019221173,0.004338309,0.001935754,0.0019673742,0.0019555541,0.0016300109,0.0015158969,0.0022520723,0.0016954362,0.002711287,0.0015960752,0.0020298662,0.0018202026,0.0014143046,0.0029341902,0.0014957078,0.0018046241,0.0014483175,0.001741975,0.0024102842,0.0021246215,0.0016185604,0.0021680472,0.0018098982,0.0024058362,0.0024085105,0.002743817,0.0020130845,0.0031780305,0.0020826494,0.0021767588,0.0016323862,0.0018412687,0.0017968173,0.001424677,0.0018906184,0.0017740098,0.0020619598,0.0014368464,0.0017526615,0.001599644,0.0018234324,0.0021493544,0.0018704981,0.003123912,0.0023299803,0.0012121324,0.0014008475,0.0023244917,0.0026377218,0.0018729578,0.0021079066,0.0021746405,0.0015178744,0.0021755116,0.003044814,0.0017966117,0.001799779,0.0033775961,0.0022986091,0.0013628813,0.0016766045,0.0013877751,0.0017043231,0.0025703732,0.002717119,0.0018199317,0.0018607251,0.0017029748,0.0013622576,0.0017416013,0.0015371909,0.0028903834,0.0020356528,0.0013976835,0.0018596252,0.0022696164,0.0013852217,0.0022329807,0.0018863232,0.0015876301,0.0016330917,0.0015893055,0.00226367,0.0010953617,0.001756944,0.0018450953,0.002367067,0.0018048858,0.0019477594,0.0021331382,0.0017860524,0.0020946886,0.0016266365,0.002504144,0.0017608744,0.0020906373,0.0023603023,0.0032196776,0.0025795328,0.0016298166,0.0028318146,0.0018914553,0.0020709245,0.0019368381,0.0019955146,0.0022812497,0.0016930368,0.00291556,0.001597129,0.0015928743
GEMIN2,0.0018566913,0.0021327925,0.0021465153,0.0020155627,0.0015887733,0.0019187904,0.0016005969,0.0017723422,0.0020915184,0.002090357,0.0019163801,0.0018443352,0.002264286,0.0018532869,0.0020098253,0.0011017167,0.0017472585,0.0014035151,0.0018034498,0.0018129185,0.0014397949,0.0018115377,0.001835406,0.0019185478,0.001980196,0.0015248612,0.0021012458,0.0019324449,0.002139452,0.0015825432,0.0021199097,0.0020802645,0.0022958256,0.0014656748,0.0020215043,0.0020421182,0.0018920262,0.0026347928,0.0022449337,0.0017787132,0.001981099,0.0025455772,0.0019147788,0.0017398624,0.0018664156,0.001636779,0.002018167,0.0018597704,0.0014846278,0.0017655152,0.0014390564,0.0014025678,0.0014878915,0.001800627,0.0016643361,0.0015490905,0.0020405431,0.0016543941,0.0017691818,0.0020756966,0.0012666015,0.0014143599,0.001829383,0.0022978934,0.0021080493,0.0016984324,0.0013144603,0.0026763724,0.0022228616,0.0013108676,0.0013898346,0.0016442206,0.0023741305,0.0026381896,0.0014691034,0.0024253032,0.0024638542,0.0013854628,0.0022925385,0.0024477993,0.0020383543,0.0015829885,0.0019894862,0.0032863389,0.0025896481,0.002278168,0.0023408076,0.0021802231,0.0029064124,0.0021750303,0.0019141963,0.0020709785,0.0023131624,0.0025320884,0.002288365,0.0023085498,0.0028198687,0.0020619293,0.0026900591,0.0025127875,0.002770631,0.0023764796,0.0033094997,0.0026895178,0.0025923676,0.0023871649,0.0026243504,0.0023690418,0.001455288,0.00207161,0.0017789067
GEMIN4,0.0019583844,0.0013546909,0.002404869,0.0020018034,0.0026153373,0.001974985,0.002132167,0.0019923758,0.0024516296,0.0022835452,0.0018723869,0.0022301576,0.0023898527,0.0019315373,0.0017048082,0.0017724597,0.0019658317,0.0015209789,0.0025488078,0.0024079992,0.001958795,0.0022410436,0.002297834,0.0028400696,0.0020973978,0.0018097194,0.0022247955,0.002144961,0.0013139396,0.0022612454,0.0018853976,0.0022852507,0.0019360078,0.0017444629,0.00249626,0.0024453297,0.0019379363,0.0015697762,0.0023406534,0.0029702147,0.0021613282,0.0032917622,0.0022877234,0.002377155,0.0023932806,0.0021864716,0.002501856,0.0020295999,0.0022873199,0.0021265827,0.0018545906,0.0018956219,0.002454102,0.002613138,0.0027724837,0.0017246885,0.002056052,0.0016129506,0.0014585378,0.0023804945,0.0026768679,0.0024661638,0.0029825277,0.0018054683,0.0020906639,0.0020023305,0.0018018559,0.0019074149,0.0018163554,0.0024698025,0.001674063,0.0025958754,0.0015488534,0.0020955005,0.0020560306,0.0021856816,0.0016957618,0.0019550906,0.0014534667,0.0014858361,0.0021366777,0.001993885,0.0012529489,0.0016597259,0.0020021282,0.0016313597,0.0022589948,0.0017331487,0.0015243957,0.0017129438,0.0012552199,0.0018124257,0.001696645,0.0015555443,0.0018277194,0.0017407868,0.0015477297,0.0013028232,0.0015245498,0.0019452949,0.002039507,0.0021262928,0.002109112,0.001935116,0.0019802675,0.0011934601,0.0014809469,0.0018959873,0.0015862429,0.0016501979,0.0018235947
GEMIN5,0.0017213554,0.0017512196,0.0024058498,0.0021022472,0.002232557,0.002209556,0.0019854216,0.001762388,0.0021849659,0.0026062161,0.0019806805,0.0020631636,0.0021939278,0.0018371711,0.0020399166,0.001600639,0.0017672334,0.0016684968,0.002239368,0.0026343758,0.0019529337,0.0023091468,0.0020955498,0.002493984,0.0027650234,0.002061364,0.0017923758,0.0023458796,0.0020535705,0.0022806474,0.0019479692,0.0022592528,0.0019174962,0.0019523641,0.0026253094,0.0022573401,0.001732401,0.0018314333,0.0027340793,0.002730538,0.0024270352,0.0025977541,0.002154226,0.0027195634,0.0026730811,0.0021183335,0.0023716653,0.0021193174,0.002248527,0.0020393971,0.0017452193,0.002555176,0.0018996532,0.0023746097,0.0026299604,0.0018092474,0.0021140447,0.0019717095,0.0019623134,0.0023778074,0.0020779218,0.0019812868,0.0025335366,0.0018102969,0.0022877904,0.00269115,0.0020481097,0.0021818383,0.002057295,0.0018635024,0.0021718363,0.0020654018,0.0024220843,0.0022623835,0.0019777566,0.0020896685,0.002138041,0.00212292,0.0021094168,0.0020570338,0.001907012,0.0018878673,0.0012119233,0.0014762155,0.0022498525,0.0015932953,0.001996493,0.0017639281,0.001551317,0.0017384171,0.0014243698,0.0010723383,0.0019831944,0.0017264799,0.0018785264,0.0014432642,0.001728846,0.0011999339,0.001652602,0.0016953843,0.001665662,0.0018957007,0.0019620906,0.0014379281,0.0018858825,0.0014591647,0.0014795149,0.0013889852,0.0016295367,0.0012294679,0.0012841654
GGCX,0.0021023708,0.0019712895,0.0022696762,0.0015866474,0.002193155,0.0021061618,0.0019374359,0.0020795923,0.0022140883,0.0021505489,0.0016751032,0.0020090353,0.0017366566,0.0017365242,0.0020573256,0.0019321182,0.0027117927,0.0021145584,0.0023405692,0.0015837689,0.0020166868,0.0026461235,0.0018373283,0.0027282413,0.0022770257,0.0030186672,0.0018872925,0.0017173195,0.002572081,0.0020854115,0.0019478997,0.0022918752,0.0016932525,0.0021515235,0.0020220464,0.0018981225,0.002174706,0.0019330323,0.0025489568,0.0020315815,0.0021295988,0.0021685967,0.0021347865,0.001951334,0.0020892676,0.0017063132,0.0019393585,0.002236172,0.0020327733,0.0024210399,0.0019586259,0.0018029773,0.0020651766,0.001467389,0.0017225273,0.0019435466,0.0020817472,0.0020645878,0.0021249936,0.0022853625,0.0019491002,0.0020699545,0.0022651092,0.0024786917,0.0019514363,0.0023435936,0.0022594826,0.0018614415,0.0022833322,0.0022582116,0.0019967495,0.0024657436,0.0020764119,0.001967843,0.0020551113,0.0019831199,0.001850563,0.002050908,0.002285284,0.0016192684,0.001926455,0.0017464608,0.0018716035,0.0017169332,0.0014419305,0.0019181283,0.0015868803,0.0021267412,0.0019431168,0.0015790618,0.002207207,0.001846186,0.0013468923,0.001939647,0.0021012705,0.0014418715,0.0017390349,0.0022777233,0.0017444267,0.0018351497,0.0017374867,0.0018129308,0.0019863604,0.0018566296,0.002282348,0.0013424053,0.0022166998,0.0020318527,0.0014927391,0.0022537215,0.0017477004
GGPS1,0.0021253496,0.002851903,0.0017704272,0.0023097484,0.0017522075,0.0018496112,0.0018694535,0.0019108885,0.0019546372,0.0018948211,0.002138686,0.0018134924,0.0015850344,0.0019960597,0.0018067202,0.0017578362,0.0016108352,0.0022068126,0.001966015,0.0015634353,0.0015106213,0.0018679957,0.0021675804,0.0018692717,0.0018369561,0.002292292,0.0019393614,0.0022005753,0.0025244495,0.0023132337,0.0020564343,0.00197493,0.0019488877,0.0020266697,0.0018769494,0.0018993985,0.0015993213,0.0018368459,0.0018909688,0.0014915561,0.0017168261,0.0014446098,0.0022354466,0.0014078697,0.0016202737,0.0016456008,0.0017119229,0.0017963978,0.0017062412,0.0017842806,0.0015118446,0.0021489798,0.0015980633,0.0016811857,0.0015566899,0.0017955997,0.0020390013,0.0014033335,0.0022590337,0.0019626,0.001457075,0.0016216015,0.001618902,0.0021358528,0.0020349685,0.001993594,0.0017886352,0.0019218852,0.0021557,0.0014022004,0.0019856608,0.0020050837,0.002409152,0.0027101191,0.0017515108,0.0019637628,0.0026526086,0.0015378527,0.0021537766,0.0020358826,0.0019188944,0.0014774625,0.0022276852,0.0024205842,0.0018277994,0.0023536426,0.0018716406,0.0021085306,0.0026040752,0.0021085306,0.0022520043,0.0019681163,0.001922446,0.0026366487,0.002094124,0.0020685368,0.0023484721,0.0028300036,0.0032789286,0.0027038872,0.0029768697,0.0021675744,0.0023588245,0.0021772142,0.0027223406,0.0024529763,0.0026688382,0.0024293629,0.002030893,0.0019941872,0.002261711
GHR,0.0020399145,0.0018822219,0.002220503,0.0013048536,0.0017857563,0.002436049,0.0022313327,0.0020148233,0.0018321956,0.0020901007,0.0024706856,0.001824735,0.002175863,0.001272616,0.0020349266,0.0018363754,0.0026757037,0.0018772823,0.0022338568,0.0019201135,0.0016545784,0.0017379641,0.0019261134,0.0021340912,0.0022487151,0.0023046657,0.0016823509,0.0021159684,0.0022095554,0.0022580018,0.002286687,0.0019774544,0.0012746984,0.0016888799,0.0012029207,0.0017417272,0.0020439608,0.0019027741,0.001985904,0.002133654,0.0016912782,0.0027300103,0.002412126,0.0016585627,0.002173773,0.0020281242,0.0019180673,0.0017620027,0.0012981908,0.0019279888,0.0018856454,0.0016555698,0.0012574213,0.0027407552,0.0021807915,0.0027128847,0.002193879,0.0026799531,0.0029690843,0.0019741664,0.0020728337,0.0012625377,0.0021246392,0.0019221974,0.0019447518,0.0021675888,0.0019744195,0.0018950641,0.0022472658,0.0028091334,0.0040341876,0.002314803,0.0023452058,0.0012717758,0.0012077318,0.0018898825,0.0023677235,0.0020718456,0.0020014644,0.0019577958,0.0017624993,0.0024045785,0.0019498375,0.0023526887,0.0012291692,0.002325236,0.001983086,0.0022053893,0.001867765,0.002379053,0.0018323817,0.0018665337,0.0019338079,0.0016144892,0.0012639852,0.002188234,0.0019447465,0.0022654356,0.0020479148,0.0020395867,0.0016814199,0.002303419,0.0021042528,0.0019252303,0.0019180261,0.0012320874,0.0020883991,0.0022022084,0.0018586568,0.0019108502,0.002398012
GHSR,0.0029383742,0.0017589201,0.0014915137,0.0014988545,0.0018706864,0.0015467015,0.0025696845,0.0020813055,0.0021532988,0.0017114605,0.001600169,0.0024005729,0.0017550543,0.0024197274,0.0024711874,0.0017110469,0.0017799276,0.0024519702,0.0023903225,0.0014713357,0.0016810772,0.0022620016,0.0015874628,0.0022528039,0.002037812,0.0023144546,0.001801755,0.0017411183,0.0018571706,0.002502385,0.0021795384,0.0016249055,0.0022330107,0.0029243042,0.0024155208,0.0023707722,0.0021934342,0.0015278382,0.0017706354,0.002611806,0.001441318,0.002144855,0.0026748674,0.0025981595,0.001468453,0.00175463,0.0017786932,0.0020163965,0.0018691696,0.0023410358,0.0024762796,0.0018177385,0.0016058759,0.0020875116,0.0016322704,0.0018135067,0.0026100914,0.0045224098,0.0023894566,0.0016477685,0.0023849774,0.0015060394,0.0017518279,0.0024908516,0.0017366334,0.0023911092,0.0021448117,0.0017308925,0.001601915,0.0016210938,0.0017150388,0.0026808258,0.0014492976,0.0015008955,0.0018716038,0.002158439,0.002057553,0.0016173207,0.0018309472,0.0015567906,0.0017751964,0.0021263906,0.0017490418,0.0022899131,0.0016841734,0.0016804377,0.0023254387,0.002145174,0.0025439162,0.0019837157,0.0016597611,0.0016716192,0.0018835836,0.0015757919,0.0022854093,0.002417547,0.002326641,0.0016431456,0.0019271246,0.0021039974,0.0014489632,0.001609994,0.0023405612,0.002537535,0.0026822705,0.0016829106,0.0024180019,0.0016514325,0.0015546896,0.0015632972,0.0017436814
GJB3,0.0020020204,0.0020061748,0.0019921614,0.0019850708,0.0019736814,0.001994438,0.0019910554,0.0020006157,0.001976906,0.0019937544,0.0019992446,0.0020042595,0.0019914778,0.0019993102,0.001984519,0.0019804907,0.0020057326,0.0019876468,0.0019815261,0.0019988536,0.001991137,0.0020042595,0.0019890585,0.0019765028,0.00199395,0.0019848587,0.001974648,0.0019813303,0.0019586806,0.0019680052,0.0020051927,0.0019863497,0.001984567,0.001979133,0.0019879055,0.001989545,0.0019925176,0.0019997992,0.001973811,0.0019836444,0.0019989035,0.0019988697,0.00198974,0.001995236,0.001991755,0.0019782293,0.002658973,0.0019881825,0.0019899684,0.0026489464,0.001986869,0.0019816696,0.0019934615,0.001994552,0.001988847,0.001979472,0.0019875322,0.0020065669,0.0019777284,0.0019795534,0.0019861707,0.0019961316,0.001991039,0.0019949106,0.0019906168,0.001991981,0.001996082,0.0019848747,0.0019893346,0.001988863,0.0019826896,0.0019988536,0.0020002248,0.0020038506,0.001975438,0.0019819133,0.0020029515,0.0019866577,0.0026348156,0.0019993102,0.0019892359,0.0020002571,0.001979117,0.001991641,0.0019915756,0.0019759866,0.001990161,0.0019884412,0.0019957242,0.0020047508,0.001994714,0.0019831914,0.0019736653,0.0025867075,0.0019880687,0.002002054,0.0020079596,0.0019956261,0.0019966369,0.002000241,0.0020070586,0.0019888794,0.0019886696,0.001974568,0.0019861062,0.001981266,0.0019903576,0.0019951705,0.0020006483,0.002001971,0.0019866247
GJB6,0.0016301034,0.002517783,0.0012628235,0.0031269982,0.0017895255,0.0014007936,0.0013414058,0.0022398836,0.00320871,0.0025921266,0.001551113,0.0015992506,0.003148778,0.0018083049,0.0019055014,0.0027006986,0.0016770131,0.001642384,0.0013136956,0.0022124331,0.0014697231,0.0021446727,0.0024646444,0.001953258,0.0021651082,0.001597826,0.0028174475,0.002061946,0.0018033485,0.0019379541,0.0027742283,0.0027226035,0.002293681,0.0021666945,0.0018054445,0.0017661917,0.0015180274,0.002135969,0.0013758123,0.0020207807,0.0015643568,0.0019110366,0.0016232497,0.0015010014,0.002171298,0.0021036626,0.001906553,0.0016119282,0.0020842361,0.0013226509,0.0010442486,0.0024913542,0.0021507335,0.0021835712,0.001999889,0.0016245189,0.0014704976,0.0016402294,0.0019038023,0.001830674,0.0010855772,0.0029216686,0.002124642,0.0020411846,0.0031279663,0.0020421038,0.0018035857,0.0017771028,0.0014275956,0.0019264814,0.0016650317,0.00073091424,0.0026484597,0.0025847275,0.0022567424,0.0020056267,0.0021048854,0.0020421282,0.002464877,0.0027170335,0.002525044,0.0015924483,0.003211349,0.0016169128,0.0012372,0.0019722194,0.002153964,0.002148678,0.002558019,0.0013092073,0.0025229522,0.0023037512,0.0019241248,0.002006413,0.0013458009,0.001530779,0.0018274218,0.0023541113,0.0029889564,0.0015426115,0.0023468577,0.0021521274,0.0025107753,0.0041350788,0.0018765543,0.002166647,0.0012575763,0.0014227212,0.0015330955,0.0016442396,0.0024624886
